,model,data,series,metrics,values
584,model_SVC,test,SMOTE,fp,1.0
585,model_SVC,train,SMOTE,fp,0.0
586,model_SVC,val,SMOTE,fp,1.0
587,model_SVC,test,SMOTE,fp,0.0
588,model_SVC,train,SMOTE,fp,0.0
589,model_SVC,val,SMOTE,fp,0.0
590,model_SVC,test,SMOTE,fp,1.0
591,model_SVC,train,SMOTE,fp,0.0
592,model_SVC,val,SMOTE,fp,0.0
593,model_SVC,test,SMOTE,fp,1.0
594,model_SVC,train,SMOTE,fp,0.0
595,model_SVC,val,SMOTE,fp,2.0
596,model_SVC,test,SMOTE,fp,1.0
597,model_SVC,train,SMOTE,fp,0.0
598,model_SVC,val,SMOTE,fp,1.0
599,model_SVC,test,SMOTE,fp,1.0
600,model_RandomForest,train,imbalanced,fp,37.0
601,model_RandomForest,val,imbalanced,fp,8.0
602,model_RandomForest,test,imbalanced,fp,10.0
603,model_RandomForest,train,imbalanced,fp,32.0
604,model_RandomForest,val,imbalanced,fp,7.0
605,model_RandomForest,test,imbalanced,fp,10.0
606,model_RandomForest,train,imbalanced,fp,40.0
607,model_RandomForest,val,imbalanced,fp,8.0
608,model_RandomForest,test,imbalanced,fp,8.0
609,model_RandomForest,train,imbalanced,fp,37.0
610,model_RandomForest,val,imbalanced,fp,9.0
611,model_RandomForest,test,imbalanced,fp,9.0
612,model_RandomForest,train,imbalanced,fp,42.0
613,model_RandomForest,val,imbalanced,fp,8.0
614,model_RandomForest,test,imbalanced,fp,9.0
615,model_RandomForest,train,imbalanced,fp,35.0
616,model_RandomForest,val,imbalanced,fp,6.0
617,model_RandomForest,test,imbalanced,fp,9.0
618,model_RandomForest,train,imbalanced,fp,43.0
619,model_RandomForest,val,imbalanced,fp,5.0
620,model_RandomForest,test,imbalanced,fp,9.0
621,model_RandomForest,train,imbalanced,fp,42.0
622,model_RandomForest,val,imbalanced,fp,9.0
623,model_RandomForest,test,imbalanced,fp,10.0
624,model_RandomForest,train,imbalanced,fp,31.0
625,model_RandomForest,val,imbalanced,fp,8.0
626,model_RandomForest,test,imbalanced,fp,10.0
627,model_RandomForest,train,imbalanced,fp,30.0
628,model_RandomForest,val,imbalanced,fp,14.0
629,model_RandomForest,test,imbalanced,fp,10.0
630,model_RandomForest,train,SMOTE,fp,0.0
631,model_RandomForest,val,SMOTE,fp,5.0
632,model_RandomForest,test,SMOTE,fp,0.0
633,model_RandomForest,train,SMOTE,fp,0.0
634,model_RandomForest,val,SMOTE,fp,1.0
635,model_RandomForest,test,SMOTE,fp,0.0
636,model_RandomForest,train,SMOTE,fp,0.0
637,model_RandomForest,val,SMOTE,fp,2.0
638,model_RandomForest,test,SMOTE,fp,1.0
639,model_RandomForest,train,SMOTE,fp,0.0
640,model_RandomForest,val,SMOTE,fp,1.0
641,model_RandomForest,test,SMOTE,fp,0.0
642,model_RandomForest,train,SMOTE,fp,0.0
643,model_RandomForest,val,SMOTE,fp,2.0
644,model_RandomForest,test,SMOTE,fp,1.0
645,model_RandomForest,train,SMOTE,fp,0.0
646,model_RandomForest,val,SMOTE,fp,2.0
647,model_RandomForest,test,SMOTE,fp,0.0
648,model_RandomForest,train,SMOTE,fp,0.0
649,model_RandomForest,val,SMOTE,fp,1.0
650,model_RandomForest,test,SMOTE,fp,0.0
651,model_RandomForest,train,SMOTE,fp,0.0
652,model_RandomForest,val,SMOTE,fp,2.0
653,model_RandomForest,test,SMOTE,fp,1.0
654,model_RandomForest,train,SMOTE,fp,0.0
655,model_RandomForest,val,SMOTE,fp,2.0
656,model_RandomForest,test,SMOTE,fp,0.0
657,model_RandomForest,train,SMOTE,fp,0.0
658,model_RandomForest,val,SMOTE,fp,1.0
659,model_RandomForest,test,SMOTE,fp,0.0
660,NN_weighted,train,imbalanced,fp,997.0
661,NN_weighted,val,imbalanced,fp,11.0
662,NN_weighted,test,imbalanced,fp,13.0
663,NN_weighted,train,imbalanced,fp,902.0
664,NN_weighted,val,imbalanced,fp,10.0
665,NN_weighted,test,imbalanced,fp,17.0
666,NN_weighted,train,imbalanced,fp,539.0
667,NN_weighted,val,imbalanced,fp,8.0
668,NN_weighted,test,imbalanced,fp,8.0
669,NN_weighted,train,imbalanced,fp,999.0
670,NN_weighted,val,imbalanced,fp,11.0
671,NN_weighted,test,imbalanced,fp,16.0
672,NN_weighted,train,imbalanced,fp,648.0
673,NN_weighted,val,imbalanced,fp,21.0
674,NN_weighted,test,imbalanced,fp,21.0
675,NN_weighted,train,imbalanced,fp,6.0
676,NN_weighted,val,imbalanced,fp,10.0
677,NN_weighted,test,imbalanced,fp,16.0
678,NN_weighted,train,imbalanced,fp,999.0
679,NN_weighted,val,imbalanced,fp,18.0
680,NN_weighted,test,imbalanced,fp,19.0
681,NN_weighted,train,imbalanced,fp,969.0
682,NN_weighted,val,imbalanced,fp,11.0
683,NN_weighted,test,imbalanced,fp,15.0
684,NN_weighted,train,imbalanced,fp,771.0
685,NN_weighted,val,imbalanced,fp,10.0
686,NN_weighted,test,imbalanced,fp,18.0
687,NN_weighted,train,imbalanced,fp,456.0
688,NN_weighted,val,imbalanced,fp,21.0
689,NN_weighted,test,imbalanced,fp,22.0
690,NN_weighted,train,SMOTE,fp,105.0
691,NN_weighted,val,SMOTE,fp,11.0
692,NN_weighted,test,SMOTE,fp,20.0
693,NN_weighted,train,SMOTE,fp,136.0
694,NN_weighted,val,SMOTE,fp,15.0
695,NN_weighted,test,SMOTE,fp,17.0
696,NN_weighted,train,SMOTE,fp,26.0
697,NN_weighted,val,SMOTE,fp,4.0
698,NN_weighted,test,SMOTE,fp,2.0
699,NN_weighted,train,SMOTE,fp,12.0
700,NN_weighted,val,SMOTE,fp,0.0
701,NN_weighted,test,SMOTE,fp,0.0
702,NN_weighted,train,SMOTE,fp,132.0
703,NN_weighted,val,SMOTE,fp,11.0
704,NN_weighted,test,SMOTE,fp,15.0
705,NN_weighted,train,SMOTE,fp,86.0
706,NN_weighted,val,SMOTE,fp,13.0
707,NN_weighted,test,SMOTE,fp,14.0
708,NN_weighted,train,SMOTE,fp,31.0
709,NN_weighted,val,SMOTE,fp,3.0
710,NN_weighted,test,SMOTE,fp,4.0
711,NN_weighted,train,SMOTE,fp,64.0
712,NN_weighted,val,SMOTE,fp,7.0
713,NN_weighted,test,SMOTE,fp,10.0
714,NN_weighted,train,SMOTE,fp,64.0
715,NN_weighted,val,SMOTE,fp,9.0
716,NN_weighted,test,SMOTE,fp,5.0
717,NN_weighted,train,SMOTE,fp,58.0
718,NN_weighted,val,SMOTE,fp,7.0
719,NN_weighted,test,SMOTE,fp,6.0
720,model_XGB,train,imbalanced,tn,999.0
721,model_XGB,val,imbalanced,tn,109.0
722,model_XGB,test,imbalanced,tn,122.0
723,model_XGB,train,imbalanced,tn,999.0
724,model_XGB,val,imbalanced,tn,110.0
725,model_XGB,test,imbalanced,tn,122.0
726,model_XGB,train,imbalanced,tn,999.0
727,model_XGB,val,imbalanced,tn,109.0
728,model_XGB,test,imbalanced,tn,120.0
729,model_XGB,train,imbalanced,tn,999.0
730,model_XGB,val,imbalanced,tn,109.0
731,model_XGB,test,imbalanced,tn,123.0
732,model_XGB,train,imbalanced,tn,999.0
733,model_XGB,val,imbalanced,tn,109.0
734,model_XGB,test,imbalanced,tn,122.0
735,model_XGB,train,imbalanced,tn,999.0
736,model_XGB,val,imbalanced,tn,109.0
737,model_XGB,test,imbalanced,tn,122.0
738,model_XGB,train,imbalanced,tn,999.0
739,model_XGB,val,imbalanced,tn,111.0
740,model_XGB,test,imbalanced,tn,123.0
741,model_XGB,train,imbalanced,tn,999.0
742,model_XGB,val,imbalanced,tn,108.0
743,model_XGB,test,imbalanced,tn,123.0
744,model_XGB,train,imbalanced,tn,999.0
745,model_XGB,val,imbalanced,tn,108.0
746,model_XGB,test,imbalanced,tn,120.0
747,model_XGB,train,imbalanced,tn,999.0
748,model_XGB,val,imbalanced,tn,107.0
749,model_XGB,test,imbalanced,tn,122.0
750,model_XGB,train,SMOTE,tn,999.0
751,model_XGB,val,SMOTE,tn,111.0
752,model_XGB,test,SMOTE,tn,121.0
753,model_XGB,train,SMOTE,tn,999.0
754,model_XGB,val,SMOTE,tn,111.0
755,model_XGB,test,SMOTE,tn,120.0
756,model_XGB,train,SMOTE,tn,999.0
757,model_XGB,val,SMOTE,tn,111.0
758,model_XGB,test,SMOTE,tn,121.0
759,model_XGB,train,SMOTE,tn,999.0
760,model_XGB,val,SMOTE,tn,111.0
761,model_XGB,test,SMOTE,tn,121.0
762,model_XGB,train,SMOTE,tn,999.0
763,model_XGB,val,SMOTE,tn,111.0
764,model_XGB,test,SMOTE,tn,121.0
765,model_XGB,train,SMOTE,tn,999.0
766,model_XGB,val,SMOTE,tn,111.0
767,model_XGB,test,SMOTE,tn,121.0
768,model_XGB,train,SMOTE,tn,999.0
769,model_XGB,val,SMOTE,tn,111.0
770,model_XGB,test,SMOTE,tn,120.0
771,model_XGB,train,SMOTE,tn,999.0
772,model_XGB,val,SMOTE,tn,111.0
773,model_XGB,test,SMOTE,tn,121.0
774,model_XGB,train,SMOTE,tn,999.0
775,model_XGB,val,SMOTE,tn,111.0
776,model_XGB,test,SMOTE,tn,119.0
777,model_XGB,train,SMOTE,tn,999.0
778,model_XGB,val,SMOTE,tn,111.0
779,model_XGB,test,SMOTE,tn,119.0
780,model_logistic,train,imbalanced,tn,780.0
781,model_logistic,val,imbalanced,tn,85.0
782,model_logistic,test,imbalanced,tn,101.0
783,model_logistic,train,imbalanced,tn,779.0
784,model_logistic,val,imbalanced,tn,85.0
785,model_logistic,test,imbalanced,tn,101.0
786,model_logistic,train,imbalanced,tn,771.0
787,model_logistic,val,imbalanced,tn,84.0
788,model_logistic,test,imbalanced,tn,101.0
789,model_logistic,train,imbalanced,tn,762.0
790,model_logistic,val,imbalanced,tn,87.0
791,model_logistic,test,imbalanced,tn,100.0
792,model_logistic,train,imbalanced,tn,765.0
793,model_logistic,val,imbalanced,tn,85.0
794,model_logistic,test,imbalanced,tn,101.0
795,model_logistic,train,imbalanced,tn,783.0
796,model_logistic,val,imbalanced,tn,85.0
797,model_logistic,test,imbalanced,tn,98.0
798,model_logistic,train,imbalanced,tn,770.0
799,model_logistic,val,imbalanced,tn,85.0
800,model_logistic,test,imbalanced,tn,99.0
801,model_logistic,train,imbalanced,tn,780.0
802,model_logistic,val,imbalanced,tn,86.0
803,model_logistic,test,imbalanced,tn,102.0
804,model_logistic,train,imbalanced,tn,764.0
805,model_logistic,val,imbalanced,tn,79.0
806,model_logistic,test,imbalanced,tn,99.0
807,model_logistic,train,imbalanced,tn,766.0
808,model_logistic,val,imbalanced,tn,83.0
809,model_logistic,test,imbalanced,tn,102.0
810,model_logistic,train,SMOTE,tn,761.0
811,model_logistic,val,SMOTE,tn,91.0
812,model_logistic,test,SMOTE,tn,102.0
813,model_logistic,train,SMOTE,tn,760.0
814,model_logistic,val,SMOTE,tn,89.0
815,model_logistic,test,SMOTE,tn,102.0
816,model_logistic,train,SMOTE,tn,763.0
817,model_logistic,val,SMOTE,tn,86.0
818,model_logistic,test,SMOTE,tn,102.0
819,model_logistic,train,SMOTE,tn,762.0
820,model_logistic,val,SMOTE,tn,91.0
821,model_logistic,test,SMOTE,tn,102.0
822,model_logistic,train,SMOTE,tn,766.0
823,model_logistic,val,SMOTE,tn,87.0
824,model_logistic,test,SMOTE,tn,102.0
825,model_logistic,train,SMOTE,tn,762.0
826,model_logistic,val,SMOTE,tn,88.0
827,model_logistic,test,SMOTE,tn,102.0
828,model_logistic,train,SMOTE,tn,767.0
829,model_logistic,val,SMOTE,tn,83.0
830,model_logistic,test,SMOTE,tn,102.0
831,model_logistic,train,SMOTE,tn,765.0
832,model_logistic,val,SMOTE,tn,89.0
833,model_logistic,test,SMOTE,tn,102.0
834,model_logistic,train,SMOTE,tn,769.0
835,model_logistic,val,SMOTE,tn,83.0
836,model_logistic,test,SMOTE,tn,102.0
837,model_logistic,train,SMOTE,tn,766.0
838,model_logistic,val,SMOTE,tn,89.0
839,model_logistic,test,SMOTE,tn,102.0
840,model_LinearSVC,train,imbalanced,tn,778.0
841,model_LinearSVC,val,imbalanced,tn,85.0
842,model_LinearSVC,test,imbalanced,tn,101.0
843,model_LinearSVC,train,imbalanced,tn,769.0
844,model_LinearSVC,val,imbalanced,tn,84.0
845,model_LinearSVC,test,imbalanced,tn,104.0
846,model_LinearSVC,train,imbalanced,tn,769.0
847,model_LinearSVC,val,imbalanced,tn,84.0
848,model_LinearSVC,test,imbalanced,tn,99.0
849,model_LinearSVC,train,imbalanced,tn,757.0
850,model_LinearSVC,val,imbalanced,tn,88.0
851,model_LinearSVC,test,imbalanced,tn,100.0
852,model_LinearSVC,train,imbalanced,tn,764.0
853,model_LinearSVC,val,imbalanced,tn,85.0
854,model_LinearSVC,test,imbalanced,tn,99.0
855,model_LinearSVC,train,imbalanced,tn,773.0
856,model_LinearSVC,val,imbalanced,tn,83.0
857,model_LinearSVC,test,imbalanced,tn,97.0
858,model_LinearSVC,train,imbalanced,tn,765.0
859,model_LinearSVC,val,imbalanced,tn,86.0
860,model_LinearSVC,test,imbalanced,tn,99.0
861,model_LinearSVC,train,imbalanced,tn,777.0
862,model_LinearSVC,val,imbalanced,tn,87.0
863,model_LinearSVC,test,imbalanced,tn,100.0
864,model_LinearSVC,train,imbalanced,tn,759.0
865,model_LinearSVC,val,imbalanced,tn,78.0
866,model_LinearSVC,test,imbalanced,tn,99.0
867,model_LinearSVC,train,imbalanced,tn,761.0
868,model_LinearSVC,val,imbalanced,tn,84.0
869,model_LinearSVC,test,imbalanced,tn,101.0
870,model_LinearSVC,train,SMOTE,tn,769.0
871,model_LinearSVC,val,SMOTE,tn,88.0
872,model_LinearSVC,test,SMOTE,tn,102.0
873,model_LinearSVC,train,SMOTE,tn,775.0
874,model_LinearSVC,val,SMOTE,tn,88.0
875,model_LinearSVC,test,SMOTE,tn,102.0
876,model_LinearSVC,train,SMOTE,tn,778.0
877,model_LinearSVC,val,SMOTE,tn,85.0
878,model_LinearSVC,test,SMOTE,tn,101.0
879,model_LinearSVC,train,SMOTE,tn,763.0
880,model_LinearSVC,val,SMOTE,tn,95.0
881,model_LinearSVC,test,SMOTE,tn,100.0
882,model_LinearSVC,train,SMOTE,tn,761.0
883,model_LinearSVC,val,SMOTE,tn,92.0
884,model_LinearSVC,test,SMOTE,tn,101.0
885,model_LinearSVC,train,SMOTE,tn,795.0
886,model_LinearSVC,val,SMOTE,tn,90.0
887,model_LinearSVC,test,SMOTE,tn,99.0
888,model_LinearSVC,train,SMOTE,tn,774.0
889,model_LinearSVC,val,SMOTE,tn,86.0
890,model_LinearSVC,test,SMOTE,tn,101.0
891,model_LinearSVC,train,SMOTE,tn,787.0
892,model_LinearSVC,val,SMOTE,tn,97.0
893,model_LinearSVC,test,SMOTE,tn,101.0
894,model_LinearSVC,train,SMOTE,tn,764.0
895,model_LinearSVC,val,SMOTE,tn,84.0
896,model_LinearSVC,test,SMOTE,tn,101.0
897,model_LinearSVC,train,SMOTE,tn,762.0
898,model_LinearSVC,val,SMOTE,tn,93.0
899,model_LinearSVC,test,SMOTE,tn,100.0
900,model_SVC,train,imbalanced,tn,742.0
901,model_SVC,val,imbalanced,tn,88.0
902,model_SVC,test,imbalanced,tn,95.0
903,model_SVC,train,imbalanced,tn,769.0
904,model_SVC,val,imbalanced,tn,89.0
905,model_SVC,test,imbalanced,tn,95.0
906,model_SVC,train,imbalanced,tn,750.0
907,model_SVC,val,imbalanced,tn,85.0
908,model_SVC,test,imbalanced,tn,97.0
909,model_SVC,train,imbalanced,tn,760.0
910,model_SVC,val,imbalanced,tn,81.0
911,model_SVC,test,imbalanced,tn,92.0
912,model_SVC,train,imbalanced,tn,740.0
913,model_SVC,val,imbalanced,tn,83.0
914,model_SVC,test,imbalanced,tn,95.0
915,model_SVC,train,imbalanced,tn,747.0
916,model_SVC,val,imbalanced,tn,88.0
917,model_SVC,test,imbalanced,tn,97.0
918,model_SVC,train,imbalanced,tn,754.0
919,model_SVC,val,imbalanced,tn,86.0
920,model_SVC,test,imbalanced,tn,96.0
921,model_SVC,train,imbalanced,tn,750.0
922,model_SVC,val,imbalanced,tn,86.0
923,model_SVC,test,imbalanced,tn,93.0
924,model_SVC,train,imbalanced,tn,740.0
925,model_SVC,val,imbalanced,tn,77.0
926,model_SVC,test,imbalanced,tn,94.0
927,model_SVC,train,imbalanced,tn,766.0
928,model_SVC,val,imbalanced,tn,85.0
929,model_SVC,test,imbalanced,tn,100.0
930,model_SVC,train,SMOTE,tn,999.0
931,model_SVC,val,SMOTE,tn,111.0
932,model_SVC,test,SMOTE,tn,122.0
933,model_SVC,train,SMOTE,tn,999.0
934,model_SVC,val,SMOTE,tn,110.0
935,model_SVC,test,SMOTE,tn,122.0
936,model_SVC,train,SMOTE,tn,999.0
937,model_SVC,val,SMOTE,tn,111.0
938,model_SVC,test,SMOTE,tn,122.0
939,model_SVC,train,SMOTE,tn,999.0
940,model_SVC,val,SMOTE,tn,109.0
941,model_SVC,test,SMOTE,tn,122.0
942,model_SVC,train,SMOTE,tn,999.0
943,model_SVC,val,SMOTE,tn,111.0
944,model_SVC,test,SMOTE,tn,122.0
945,model_SVC,train,SMOTE,tn,999.0
946,model_SVC,val,SMOTE,tn,110.0
947,model_SVC,test,SMOTE,tn,123.0
948,model_SVC,train,SMOTE,tn,999.0
949,model_SVC,val,SMOTE,tn,111.0
950,model_SVC,test,SMOTE,tn,122.0
951,model_SVC,train,SMOTE,tn,999.0
952,model_SVC,val,SMOTE,tn,111.0
953,model_SVC,test,SMOTE,tn,122.0
954,model_SVC,train,SMOTE,tn,999.0
955,model_SVC,val,SMOTE,tn,109.0
956,model_SVC,test,SMOTE,tn,122.0
957,model_SVC,train,SMOTE,tn,999.0
958,model_SVC,val,SMOTE,tn,110.0
959,model_SVC,test,SMOTE,tn,122.0
960,model_RandomForest,train,imbalanced,tn,962.0
961,model_RandomForest,val,imbalanced,tn,103.0
962,model_RandomForest,test,imbalanced,tn,113.0
963,model_RandomForest,train,imbalanced,tn,967.0
964,model_RandomForest,val,imbalanced,tn,104.0
965,model_RandomForest,test,imbalanced,tn,113.0
966,model_RandomForest,train,imbalanced,tn,959.0
967,model_RandomForest,val,imbalanced,tn,103.0
968,model_RandomForest,test,imbalanced,tn,115.0
969,model_RandomForest,train,imbalanced,tn,962.0
970,model_RandomForest,val,imbalanced,tn,102.0
971,model_RandomForest,test,imbalanced,tn,114.0
972,model_RandomForest,train,imbalanced,tn,957.0
973,model_RandomForest,val,imbalanced,tn,103.0
974,model_RandomForest,test,imbalanced,tn,114.0
975,model_RandomForest,train,imbalanced,tn,964.0
976,model_RandomForest,val,imbalanced,tn,105.0
977,model_RandomForest,test,imbalanced,tn,114.0
978,model_RandomForest,train,imbalanced,tn,956.0
979,model_RandomForest,val,imbalanced,tn,106.0
980,model_RandomForest,test,imbalanced,tn,114.0
981,model_RandomForest,train,imbalanced,tn,957.0
982,model_RandomForest,val,imbalanced,tn,102.0
983,model_RandomForest,test,imbalanced,tn,113.0
984,model_RandomForest,train,imbalanced,tn,968.0
985,model_RandomForest,val,imbalanced,tn,103.0
986,model_RandomForest,test,imbalanced,tn,113.0
987,model_RandomForest,train,imbalanced,tn,969.0
988,model_RandomForest,val,imbalanced,tn,97.0
989,model_RandomForest,test,imbalanced,tn,113.0
990,model_RandomForest,train,SMOTE,tn,999.0
991,model_RandomForest,val,SMOTE,tn,106.0
992,model_RandomForest,test,SMOTE,tn,123.0
993,model_RandomForest,train,SMOTE,tn,999.0
994,model_RandomForest,val,SMOTE,tn,110.0
995,model_RandomForest,test,SMOTE,tn,123.0
996,model_RandomForest,train,SMOTE,tn,999.0
997,model_RandomForest,val,SMOTE,tn,109.0
998,model_RandomForest,test,SMOTE,tn,122.0
999,model_RandomForest,train,SMOTE,tn,999.0
1000,model_RandomForest,val,SMOTE,tn,110.0
1001,model_RandomForest,test,SMOTE,tn,123.0
1002,model_RandomForest,train,SMOTE,tn,999.0
1003,model_RandomForest,val,SMOTE,tn,109.0
1004,model_RandomForest,test,SMOTE,tn,122.0
1005,model_RandomForest,train,SMOTE,tn,999.0
1006,model_RandomForest,val,SMOTE,tn,109.0
1007,model_RandomForest,test,SMOTE,tn,123.0
1008,model_RandomForest,train,SMOTE,tn,999.0
1009,model_RandomForest,val,SMOTE,tn,110.0
1010,model_RandomForest,test,SMOTE,tn,123.0
1011,model_RandomForest,train,SMOTE,tn,999.0
1012,model_RandomForest,val,SMOTE,tn,109.0
1013,model_RandomForest,test,SMOTE,tn,122.0
1014,model_RandomForest,train,SMOTE,tn,999.0
1015,model_RandomForest,val,SMOTE,tn,109.0
1016,model_RandomForest,test,SMOTE,tn,123.0
1017,model_RandomForest,train,SMOTE,tn,999.0
1018,model_RandomForest,val,SMOTE,tn,110.0
1019,model_RandomForest,test,SMOTE,tn,123.0
1020,NN_weighted,train,imbalanced,tn,2.0
1021,NN_weighted,val,imbalanced,tn,100.0
1022,NN_weighted,test,imbalanced,tn,110.0
1023,NN_weighted,train,imbalanced,tn,97.0
1024,NN_weighted,val,imbalanced,tn,101.0
1025,NN_weighted,test,imbalanced,tn,106.0
1026,NN_weighted,train,imbalanced,tn,460.0
1027,NN_weighted,val,imbalanced,tn,103.0
1028,NN_weighted,test,imbalanced,tn,115.0
1029,NN_weighted,train,imbalanced,tn,0.0
1030,NN_weighted,val,imbalanced,tn,100.0
1031,NN_weighted,test,imbalanced,tn,107.0
1032,NN_weighted,train,imbalanced,tn,351.0
1033,NN_weighted,val,imbalanced,tn,90.0
1034,NN_weighted,test,imbalanced,tn,102.0
1035,NN_weighted,train,imbalanced,tn,993.0
1036,NN_weighted,val,imbalanced,tn,101.0
1037,NN_weighted,test,imbalanced,tn,107.0
1038,NN_weighted,train,imbalanced,tn,0.0
1039,NN_weighted,val,imbalanced,tn,93.0
1040,NN_weighted,test,imbalanced,tn,104.0
1041,NN_weighted,train,imbalanced,tn,30.0
1042,NN_weighted,val,imbalanced,tn,100.0
1043,NN_weighted,test,imbalanced,tn,108.0
1044,NN_weighted,train,imbalanced,tn,228.0
1045,NN_weighted,val,imbalanced,tn,101.0
1046,NN_weighted,test,imbalanced,tn,105.0
1047,NN_weighted,train,imbalanced,tn,543.0
1048,NN_weighted,val,imbalanced,tn,90.0
1049,NN_weighted,test,imbalanced,tn,101.0
1050,NN_weighted,train,SMOTE,tn,894.0
1051,NN_weighted,val,SMOTE,tn,100.0
1052,NN_weighted,test,SMOTE,tn,103.0
1053,NN_weighted,train,SMOTE,tn,863.0
1054,NN_weighted,val,SMOTE,tn,96.0
1055,NN_weighted,test,SMOTE,tn,106.0
1056,NN_weighted,train,SMOTE,tn,973.0
1057,NN_weighted,val,SMOTE,tn,107.0
1058,NN_weighted,test,SMOTE,tn,121.0
1059,NN_weighted,train,SMOTE,tn,987.0
1060,NN_weighted,val,SMOTE,tn,111.0
1061,NN_weighted,test,SMOTE,tn,123.0
1062,NN_weighted,train,SMOTE,tn,867.0
1063,NN_weighted,val,SMOTE,tn,100.0
1064,NN_weighted,test,SMOTE,tn,108.0
1065,NN_weighted,train,SMOTE,tn,913.0
1066,NN_weighted,val,SMOTE,tn,98.0
1067,NN_weighted,test,SMOTE,tn,109.0
1068,NN_weighted,train,SMOTE,tn,968.0
1069,NN_weighted,val,SMOTE,tn,108.0
1070,NN_weighted,test,SMOTE,tn,119.0
1071,NN_weighted,train,SMOTE,tn,935.0
1072,NN_weighted,val,SMOTE,tn,104.0
1073,NN_weighted,test,SMOTE,tn,113.0
1074,NN_weighted,train,SMOTE,tn,935.0
1075,NN_weighted,val,SMOTE,tn,102.0
1076,NN_weighted,test,SMOTE,tn,118.0
1077,NN_weighted,train,SMOTE,tn,941.0
1078,NN_weighted,val,SMOTE,tn,104.0
1079,NN_weighted,test,SMOTE,tn,117.0
1080,model_XGB,train,imbalanced,fn,23.0
1081,model_XGB,val,imbalanced,fn,16.0
1082,model_XGB,test,imbalanced,fn,20.0
1083,model_XGB,train,imbalanced,fn,31.0
1084,model_XGB,val,imbalanced,fn,16.0
1085,model_XGB,test,imbalanced,fn,20.0
1086,model_XGB,train,imbalanced,fn,31.0
1087,model_XGB,val,imbalanced,fn,16.0
1088,model_XGB,test,imbalanced,fn,19.0
1089,model_XGB,train,imbalanced,fn,33.0
1090,model_XGB,val,imbalanced,fn,14.0
1091,model_XGB,test,imbalanced,fn,20.0
1092,model_XGB,train,imbalanced,fn,34.0
1093,model_XGB,val,imbalanced,fn,14.0
1094,model_XGB,test,imbalanced,fn,19.0
1095,model_XGB,train,imbalanced,fn,28.0
1096,model_XGB,val,imbalanced,fn,14.0
1097,model_XGB,test,imbalanced,fn,19.0
1098,model_XGB,train,imbalanced,fn,30.0
1099,model_XGB,val,imbalanced,fn,15.0
1100,model_XGB,test,imbalanced,fn,20.0
1101,model_XGB,train,imbalanced,fn,31.0
1102,model_XGB,val,imbalanced,fn,18.0
1103,model_XGB,test,imbalanced,fn,20.0
1104,model_XGB,train,imbalanced,fn,32.0
1105,model_XGB,val,imbalanced,fn,13.0
1106,model_XGB,test,imbalanced,fn,19.0
1107,model_XGB,train,imbalanced,fn,28.0
1108,model_XGB,val,imbalanced,fn,17.0
1109,model_XGB,test,imbalanced,fn,20.0
1110,model_XGB,train,SMOTE,fn,3.0
1111,model_XGB,val,SMOTE,fn,22.0
1112,model_XGB,test,SMOTE,fn,17.0
1113,model_XGB,train,SMOTE,fn,2.0
1114,model_XGB,val,SMOTE,fn,22.0
1115,model_XGB,test,SMOTE,fn,16.0
1116,model_XGB,train,SMOTE,fn,4.0
1117,model_XGB,val,SMOTE,fn,22.0
1118,model_XGB,test,SMOTE,fn,15.0
1119,model_XGB,train,SMOTE,fn,8.0
1120,model_XGB,val,SMOTE,fn,21.0
1121,model_XGB,test,SMOTE,fn,19.0
1122,model_XGB,train,SMOTE,fn,7.0
1123,model_XGB,val,SMOTE,fn,21.0
1124,model_XGB,test,SMOTE,fn,17.0
1125,model_XGB,train,SMOTE,fn,7.0
1126,model_XGB,val,SMOTE,fn,21.0
1127,model_XGB,test,SMOTE,fn,17.0
1128,model_XGB,train,SMOTE,fn,4.0
1129,model_XGB,val,SMOTE,fn,21.0
1130,model_XGB,test,SMOTE,fn,18.0
1131,model_XGB,train,SMOTE,fn,4.0
1132,model_XGB,val,SMOTE,fn,21.0
1133,model_XGB,test,SMOTE,fn,20.0
1134,model_XGB,train,SMOTE,fn,3.0
1135,model_XGB,val,SMOTE,fn,21.0
1136,model_XGB,test,SMOTE,fn,18.0
1137,model_XGB,train,SMOTE,fn,5.0
1138,model_XGB,val,SMOTE,fn,21.0
1139,model_XGB,test,SMOTE,fn,18.0
1140,model_logistic,train,imbalanced,fn,34.0
1141,model_logistic,val,imbalanced,fn,4.0
1142,model_logistic,test,imbalanced,fn,9.0
1143,model_logistic,train,imbalanced,fn,38.0
1144,model_logistic,val,imbalanced,fn,7.0
1145,model_logistic,test,imbalanced,fn,11.0
1146,model_logistic,train,imbalanced,fn,41.0
1147,model_logistic,val,imbalanced,fn,5.0
1148,model_logistic,test,imbalanced,fn,9.0
1149,model_logistic,train,imbalanced,fn,40.0
1150,model_logistic,val,imbalanced,fn,8.0
1151,model_logistic,test,imbalanced,fn,10.0
1152,model_logistic,train,imbalanced,fn,42.0
1153,model_logistic,val,imbalanced,fn,4.0
1154,model_logistic,test,imbalanced,fn,8.0
1155,model_logistic,train,imbalanced,fn,37.0
1156,model_logistic,val,imbalanced,fn,7.0
1157,model_logistic,test,imbalanced,fn,9.0
1158,model_logistic,train,imbalanced,fn,35.0
1159,model_logistic,val,imbalanced,fn,5.0
1160,model_logistic,test,imbalanced,fn,9.0
